   1.0623783e+03   2.7720326e+03   4.4282467e+02
   3.0785522e+02   4.7639910e+03   1.6816786e+03
   5.2058097e+03   3.9013363e+03   1.7483729e+03
   4.5662244e+03   4.9224779e+03   2.9667348e+03
   2.9253020e+00   4.8464561e+03   1.8376994e+03
   5.5437212e+03   2.9550084e+03   1.4385702e+03
   4.4875466e+03   1.2759204e+03   1.4942829e+03
   5.0447739e+03   3.2181028e+03   2.5355346e+03
   4.1363856e+03   3.2815274e+03   7.4020358e+02
   3.7319308e+03   4.6750376e+02   1.8778794e+03
   3.7012895e+03   4.0866104e+03   2.6722563e+03
   5.5008980e+03   4.3065629e+03   1.7443395e+03
   5.1985531e+03   3.2485060e+03   5.0948815e+01
   6.7681360e+02   4.8311800e+03   1.4528895e+03
   4.7311918e+03   1.1726685e+03   1.6568740e+03
   3.5273470e+03   1.7914969e+02   1.8441403e+03
   2.0295042e+03   2.7738244e+02   1.4687100e+03
   1.0780582e+03   6.8926899e+02   6.1648251e+02
   8.2048350e+02   1.0588042e+03   1.2795723e+02
   3.5571083e+03   1.5784544e+03   1.6157900e+03
   3.8929130e+03   2.7950497e+03   1.6074032e+03
   2.4930257e+03   6.9402075e+02   1.4710719e+03
   4.7767897e+03   4.8939935e+03   8.1088300e+02
   1.1673836e+03   3.1638856e+03   1.9209355e+03
   2.3353621e+03   1.1534629e+03   2.8437994e+03
   4.5959876e+02   5.9197279e+02   4.2612337e+02
   9.3217847e+02   3.4773684e+03   1.7211293e+03
   2.9163619e+02   5.2147278e+03   2.1859850e+03
   4.1319133e+03   3.5506520e+02   2.5813217e+03
   5.2326687e+03   5.5126305e+03   2.5768165e+03
   4.3991303e+03   2.8749135e+03   5.3280738e+02
   2.2321012e+03   7.5001501e+02   9.2668646e+01
   5.2591936e+03   1.6873140e+03   8.8660150e+02
   1.8644432e+03   2.6155818e+03   1.9445952e+03
   1.4127782e+02   4.7163570e+03   1.6770976e+03
   4.7829597e+03   1.9481235e+03   1.3380799e+03
   3.0374111e+02   9.9180219e+02   1.9884242e+03
   1.8526424e+03   5.0315224e+03   3.5446560e+02
   5.5351404e+03   3.0238998e+03   2.1207523e+03
   5.5971531e+03   1.6119563e+03   1.2435676e+03
   2.6031037e+03   4.2781596e+03   2.4546121e+03
   5.6124063e+02   9.9745494e+02   1.0789047e+03
   3.1754626e+02   2.9225598e+03   1.0075469e+03
   9.8374657e+02   1.1701014e+03   2.7154607e+03
   3.7821906e+03   2.6234219e+03   2.7363974e+03
   5.8246482e+02   4.1750580e+03   2.2088024e+03
   3.1464240e+03   1.0314869e+03   1.7916341e+03
   1.6796471e+03   7.5108842e+02   6.3780460e+02
   5.0116734e+03   4.0013575e+02   7.2745968e+02
   3.0102460e+02   2.4736435e+03   3.9849601e+01
   5.0242716e+03   1.1012859e+03   2.8011155e+02
   1.7212546e+03   2.5539229e+03   3.0500818e+02
   5.5741825e+03   1.8597199e+03   8.9204045e+02
   3.4745324e+02   1.6701662e+03   1.3905379e+02
   2.8303976e+03   4.2639850e+03   1.8932100e+03
   5.0339324e+02   4.5282957e+02   2.3317216e+03
   5.0687546e+03   2.9891229e+03   3.2746264e+02
   4.6245296e+03   1.8933472e+03   8.8191916e+02
   4.1793552e+03   5.7885063e+01   1.4534202e+02
   3.7403303e+03   3.3794207e+03   1.5783074e+03
   4.0863729e+03   3.9606195e+03   2.3441312e+03
   1.6126711e+03   3.8781791e+03   1.6700095e+03
   2.2205164e+03   3.4490774e+02   2.3405266e+03
   1.8904696e+03   3.4040491e+03   2.2237621e+03
   5.8695416e+02   7.1617493e+02   1.6486203e+03
   2.7172847e+03   4.9866638e+03   2.3968808e+03
   4.1123101e+03   2.8745856e+02   2.1865590e+02
   4.9575377e+02   4.4707648e+03   2.8290244e+03
   3.8288072e+03   7.3966455e+02   2.1681736e+03
   6.1797949e+02   6.5795997e+02   1.9221538e+03
   1.8413596e+03   3.6613473e+03   2.2473944e+03
   3.2658401e+03   4.1441810e+03   7.0448074e+02
   4.1157622e+03   5.4353517e+03   2.6007909e+03
   4.8291337e+02   2.0520451e+03   1.1075964e+03
   3.8361594e+03   3.3484732e+03   2.3680918e+03
   2.0588563e+03   1.1537560e+03   2.5999964e+02
   4.3228299e+03   1.1517773e+03   1.1648149e+03
   3.0899598e+03   1.2821382e+03   1.9258219e+03
   2.7130901e+03   8.5033494e+02   2.3457959e+03
   5.6339541e+02   1.6467715e+03   7.1211906e+02
   2.9728846e+03   5.1239290e+02   1.2159463e+03
   5.8713898e+02   6.2879019e+02   2.3532837e+03
   1.6327938e+03   3.3797873e+03   2.8932680e+03
   2.4219160e+03   3.8906123e+03   2.2742978e+03
   2.4227970e+03   3.6707890e+03   3.2926515e+02
   5.2290552e+03   1.0497805e+03   7.9853652e+02
   4.4678495e+03   2.7305811e+03   2.3068748e+03
   2.2176378e+03   1.5284572e+03   1.1170390e+02
   3.7704515e+03   2.4055610e+03   1.3552177e+03
   3.4152001e+03   3.3265846e+02   9.4743432e+02
   4.3272439e+03   3.9000247e+03   3.7599654e+02
   7.2884812e+02   5.1717310e+02   2.3460881e+01
   2.3694126e+03   3.6712098e+03   2.1687676e+03
   2.9747720e+03   6.0938045e+02   1.8952991e+03
   7.0839925e+02   7.5209850e+02   2.9578228e+02
   7.9535259e+02   9.4220727e+02   5.8874677e+02
   1.7778867e+03   1.7720024e+03   6.5268993e+02
   1.4058343e+03   5.0003655e+03   2.1096697e+03
   3.1121325e+03   1.0328285e+03   6.3609253e+02
   4.3314213e+02   5.1172823e+03   2.1201457e+03
   3.1236182e+03   1.7552023e+03   4.9861069e+02
   3.4859847e+03   5.5324345e+03   5.1129607e+02
   1.4436366e+03   2.2220762e+03   2.2198431e+02
   3.8309380e+03   2.2533747e+03   2.9485056e+03
   2.2522303e+03   3.4757629e+03   4.6310942e+02
   2.1355331e+03   9.0235024e+02   2.2743373e+03
   4.8782223e+03   1.9643498e+03   2.0566071e+03
   1.6472323e+03   2.9715241e+03   2.4972702e+03
   3.3459451e+03   1.8777435e+03   8.9767507e+02
   2.5345182e+03   2.3668157e+03   1.0788190e+03
   3.1265875e+03   4.1582540e+03   1.2730044e+03
   2.4043924e+03   6.9928745e+02   7.3302048e+01
   1.6250375e+03   1.7781153e+03   1.9610704e+03
   5.3588412e+03   5.2400929e+03   1.3736590e+03
   1.3466790e+03   4.2778285e+03   2.2779821e+03
   4.1476292e+03   4.1646547e+03   3.1776125e+02
   3.8167384e+03   2.5942592e+03   6.3648962e+02
   5.5170493e+02   4.6120171e+03   5.2502921e+02
   9.1599149e+02   3.7295284e+03   2.6831681e+03
   2.8927260e+03   3.9351329e+03   4.6077113e+02
   5.3393596e+03   3.0289509e+03   2.0392017e+03
   2.0475290e+02   4.5315416e+03   2.2458566e+03
   6.7304730e+02   2.9402529e+03   9.7750089e+02
   3.0601169e+03   2.2337322e+03   1.2452802e+03
   1.0121315e+03   1.4301657e+03   6.1607324e+01
   5.1725834e+03   3.6607194e+03   2.7978407e+03
   9.1566926e+02   5.1581446e+03   2.3839737e+03
   3.2334075e+03   2.4641993e+03   7.7284121e+02
   4.2108998e+03   1.2805491e+03   1.9256126e+02
   4.2970453e+03   3.7587322e+03   2.1456375e+03
   3.5955406e+03   2.3466704e+03   1.1722862e+03
   4.5703846e+03   1.7775960e+03   2.4436193e+03
   4.4188117e+03   4.7726778e+03   1.5169099e+03
   3.5597038e+03   5.3250087e+03   1.3318925e+03
   3.3610539e+02   4.8537994e+03   1.8935662e+03
   1.9884125e+03   5.5832183e+03   6.7251450e+02
   3.6537260e+03   3.3879476e+03   1.1617363e+03
   7.9624809e+02   1.4075592e+02   1.2633368e+03
   1.0309616e+03   4.0643415e+03   1.1110881e+03
   4.7127365e+03   4.1116863e+03   1.7130776e+03
   9.9038832e+02   5.3613505e+03   7.9596611e+02
   5.1776530e+03   1.2531143e+03   1.1206914e+03
   4.9000196e+02   3.5846527e+03   5.4185066e+02
   2.5228620e+02   4.0497715e+03   1.0423129e+03
   3.6994542e+03   2.1496642e+03   1.8820395e+03
   1.2123896e+02   5.0991919e+03   2.4016760e+03
   4.1767459e+03   4.5534318e+03   1.1499190e+03
   3.4567637e+03   3.2227712e+03   1.5901551e+03
   1.5403906e+03   1.3923222e+03   1.3549163e+03
   1.2751918e+03   4.5049177e+03   2.9583127e+03
   1.6795492e+02   2.9997195e+03   2.6123166e+02
   4.4917121e+03   5.5392115e+03   2.0083878e+02
   5.2606308e+03   1.0179419e+02   2.0515158e+03
   4.3889243e+03   2.9911704e+03   2.6560784e+03
   5.0344274e+03   3.5052507e+03   4.1360698e+02
   1.2196889e+03   1.0199900e+03   1.2545959e+02
   5.9887329e+02   3.4520835e+03   2.8189830e+03
   1.9849521e+03   2.2995229e+03   2.9530483e+03
   5.2952435e+03   3.7892102e+03   2.9649068e+03
   4.2942558e+03   1.8855159e+03   1.9871456e+03
   1.3673256e+03   1.6548406e+03   2.0405351e+03
   2.9559423e+03   2.3049237e+03   1.8079147e+03
   4.2029123e+03   3.2677858e+03   1.6553775e+03
   3.2679955e+03   2.8661916e+03   2.4777818e+02
   4.0295928e+03   5.5784742e+03   1.0636029e+03
   5.4390494e+03   1.9401131e+03   2.6596316e+03
   2.5462912e+03   2.3151928e+03   6.5319621e+02
   7.0366569e+02   1.7299217e+03   2.1783133e+03
   4.3840836e+03   3.8852106e+03   2.9406757e+01
   4.7219947e+03   5.1650592e+03   2.3128627e+03
   2.3889519e+02   2.1178424e+03   2.1130189e+03
   4.0852731e+03   1.2559516e+03   8.0716420e+02
   3.7689745e+03   2.6739563e+03   1.8711492e+03
   1.3240916e+03   9.9189303e+02   2.4889302e+03
   4.2947613e+03   5.2330783e+03   3.2366672e+02
   1.0204740e+03   5.5493358e+02   1.4692914e+03
   1.0821739e+03   5.0169928e+03   2.9726895e+02
   2.4732720e+02   3.1208529e+03   2.3174852e+03
   1.7468643e+03   1.0023019e+03   1.0168670e+03
   1.1768156e+03   2.8568541e+03   2.7190930e+03
   3.5219741e+03   5.6858978e+02   1.1725643e+03
   3.0585305e+02   2.8071843e+03   1.2951635e+03
   5.5863380e+03   4.5449745e+03   1.4569550e+03
   5.0089074e+03   7.7026093e+02   1.1700147e+03
   5.1931949e+03   5.1379655e+03   2.1407220e+03
   3.4626893e+03   1.9224122e+03   2.8080820e+03
   6.9873463e+02   4.0912780e+03   1.9394323e+03
   4.6656511e+03   2.2303805e+03   2.2494666e+03
   4.6772349e+03   1.8057782e+03   1.6567849e+03
   5.4831231e+03   3.0761278e+03   9.9127083e+02
   3.4690407e+03   2.0195648e+03   2.2695286e+03
   2.3178442e+03   2.7571326e+03   2.0842297e+03
   5.4473098e+03   1.8354278e+03   2.5134095e+03
   4.1388045e+03   5.3433770e+03   9.5767889e+01
   1.9984663e+03   3.7108615e+03   8.4450468e+02
   1.2901452e+03   3.9823199e+03   1.8737188e+03
   3.3074085e+03   3.6984526e+03   1.4266402e+02
   1.9531949e+03   2.5275072e+03   7.2271499e+02
   4.0042521e+03   4.7946208e+03   8.4452309e+02
   4.0938846e+03   7.7147220e+02   2.5101683e+03
   7.7616961e+02   3.2939726e+03   1.0984704e+03
   4.5178535e+03   2.8211724e+03   1.4687830e+03
   4.9114729e+03   1.9775942e+03   1.3483307e+03
   5.3957696e+03   2.3686767e+02   2.9188750e+03
   1.0595583e+03   3.7358737e+03   1.7593188e+03
   3.7806295e+03   2.0217235e+03   1.8608353e+03
   4.5424450e+03   1.0784187e+02   2.5162052e+02
   5.4588893e+03   3.6475574e+03   6.9371345e+02
   2.2595504e+03   6.8331490e+02   8.0531646e+02
   1.4439386e+03   1.8573253e+03   4.5670204e+02
   1.9488429e+03   6.8128734e+02   2.6524592e+03
   5.2795898e+02   5.2082275e+03   1.1970599e+03
   2.6544819e+02   1.9172916e+03   2.2078985e+03
   4.4502201e+03   3.0514730e+03   2.0586704e+03
   5.0043431e+03   3.0683402e+02   9.1098414e+02
   2.5867272e+02   1.0946699e+03   2.1604974e+03
   4.0418183e+03   4.9156748e+03   1.7472989e+03
   3.9583228e+02   5.1673696e+03   2.4011163e+03
   1.6013024e+03   3.0445141e+03   2.9543287e+03
   4.0077972e+03   4.6982297e+03   1.2997817e+03
   2.6354984e+03   3.1399951e+03   8.0727463e+02
   4.1945034e+03   2.8217715e+03   1.9404290e+03
   1.7233753e+03   7.7685796e+02   1.4267188e+03
   2.0297720e+03   4.4134352e+03   2.3408875e+03
   3.7436684e+03   7.4762161e+02   6.4667662e+01
   3.1351080e+03   1.6845865e+03   2.8182291e+03
   5.4930604e+03   1.6050742e+03   2.4024609e+03
   5.0182236e+03   3.3461488e+03   2.6520502e+03
   5.2848966e+03   3.0752853e+03   2.1851605e+03
   3.2298465e+03   1.4480184e+02   1.3395929e+03
   3.6192910e+03   2.9187365e+03   1.1169380e+03
   5.2479541e+03   4.6453838e+03   2.5472564e+03
   2.0861917e+03   3.3218336e+03   2.6176577e+03
   5.2276090e+03   3.7433999e+03   6.2032937e+02
   3.6615633e+03   4.0348869e+02   1.2201807e+03
   3.7348166e+03   5.2288637e+03   2.4328501e+03
   2.7134703e+03   4.2377956e+03   1.2511424e+03
   5.4420016e+03   5.5326583e+03   2.5924426e+03
   2.1777491e+03   2.5465542e+03   7.4006159e+02
   4.3927693e+03   4.9438906e+03   2.7411350e+03
   3.1263956e+03   3.3536614e+03   4.4663016e+02
   5.0383955e+03   2.5222041e+03   6.1701702e+02
   5.0380455e+03   4.2704790e+03   2.6474589e+03
   1.5957212e+03   3.7700655e+03   1.9928397e+03
   6.8776397e+02   2.2809832e+03   8.2586085e+02
   4.0133505e+03   1.5869525e+03   2.6885966e+03
   4.6288418e+03   2.1841485e+03   1.4937088e+03
   3.8909091e+03   4.6724664e+03   1.8288891e+03
   3.2185281e+03   1.8258362e+03   1.3692738e+03
   3.9972553e+03   4.9526683e+03   2.1625670e+03
   1.0423154e+02   3.7787482e+03   1.3155265e+03
   2.4517930e+03   6.5540619e+02   2.4440451e+03
   1.8191905e+03   1.3788774e+03   1.0281397e+03
   2.1038760e+03   3.0607012e+03   1.6857605e+03
   2.2166045e+03   2.2295329e+03   1.5461017e+03
   3.6821710e+03   5.3251251e+03   2.1670455e+03
   2.2404466e+03   4.6584795e+03   4.0301503e+02
   3.3861392e+02   4.7178349e+02   4.9169495e+02
   1.8156316e+03   1.6896700e+03   3.5042973e+01
   3.0234685e+03   5.3408708e+02   4.3954457e+02
   3.5343908e+03   4.8121943e+03   2.9226649e+03
   3.1966952e+03   5.5823612e+03   1.6606247e+03
   2.8865673e+03   1.8518196e+03   1.2900054e+03
   2.7541150e+03   3.9780767e+02   2.6632176e+03
   3.6194811e+02   2.4426358e+03   2.4798885e+03
   2.2093942e+03   3.4354593e+03   2.4559222e+03
   4.9629162e+03   5.2142251e+03   5.7235394e+02
   1.4480606e+03   5.0280478e+03   1.7800856e+03
   2.8215045e+03   3.4317337e+03   2.4582667e+03
   2.9785793e+03   1.1316205e+03   1.3616804e+03
   2.3963012e+03   5.4098954e+03   1.8601652e+03
   3.8941837e+03   4.0329218e+03   1.0406856e+03
   2.8951464e+03   3.1174899e+03   4.6948566e+02
   3.1475139e+03   3.8908984e+03   1.2793666e+03
   4.6831144e+03   4.0957676e+03   1.0800931e+03
   2.5435893e+03   2.1637834e+03   2.3266639e+03
   4.1119182e+03   2.4095559e+03   2.0812577e+03
   5.2931955e+03   4.3917026e+03   2.1167156e+03
   6.1227174e+02   2.1836117e+03   1.7727142e+03
   2.5725283e+03   2.8190393e+02   6.8606275e+02
   4.6714587e+03   8.7610279e+01   2.5911326e+03
   4.3718670e+02   3.7466385e+03   1.5006340e+03
   1.2207653e+03   3.2010481e+03   3.6656745e+02
   3.7585309e+03   3.3576791e+03   1.6792847e+02
   3.1552090e+02   8.5400357e+02   5.8863200e+01
   2.4369831e+03   4.6604403e+03   1.8521705e+03
   2.9127247e+03   4.8376620e+03   2.9309375e+02
   5.0850923e+03   6.0489349e+02   1.5509903e+03
   8.0167372e+02   3.1324752e+03   1.3738872e+01
   4.2934192e+03   4.7527717e+03   2.7504638e+03
   5.5270223e+03   2.8287454e+03   8.1426487e+02
   5.6420287e+02   2.8439535e+03   1.7568274e+03
   4.2721677e+03   4.6459084e+02   1.9847886e+03
   2.8950825e+03   9.5786890e+02   2.8156736e+03
   3.3067058e+03   2.4675542e+03   2.8257568e+03
   3.6731174e+03   2.5308960e+03   2.5190923e+03
   2.9826916e+03   3.1017676e+03   2.0401966e+03
   2.0562635e+03   1.3400274e+03   1.7367705e+03
   4.8545675e+03   2.2779499e+03   3.3784542e+02
   2.4855367e+03   1.6810326e+03   1.2041606e+03
   4.6668360e+03   2.2603205e+03   1.1705278e+03
   2.0185138e+03   7.8543001e+02   7.8039058e+02
